elements,time,sum,technique,num_threads,schedule_kind,chunk_size
"10000000","1.938","1.644726","sumOpenmp","8","guided","64"
"10000000","1.934","1.644726","sumOpenmp","8","guided","128"
"10000000","1.907","1.644726","sumOpenmp","8","guided","256"
"10000000","1.894","1.644726","sumOpenmp","8","guided","512"
"10000000","1.939","1.644726","sumOpenmp","8","guided","1024"
"10000000","1.902","1.644726","sumOpenmp","8","guided","2048"
"10000000","1.915","1.644726","sumOpenmp","8","guided","4096"
"10000000","1.9","1.644726","sumOpenmp","8","guided","8192"
"10000000","1.968","1.644726","sumOpenmp","8","guided","16384"
"10000000","1.91","1.644726","sumOpenmp","8","guided","32768"
"10000000","1.903","1.644726","sumOpenmp","8","guided","65536"
"10000000","1.931","1.644726","sumOpenmp","8","auto","64"
"10000000","1.955","1.644726","sumOpenmp","8","auto","128"
"10000000","1.958","1.644726","sumOpenmp","8","auto","256"
"10000000","1.91","1.644726","sumOpenmp","8","auto","512"
"10000000","1.929","1.644726","sumOpenmp","8","auto","1024"
"10000000","1.923","1.644726","sumOpenmp","8","auto","2048"
"10000000","1.928","1.644726","sumOpenmp","8","auto","4096"
"10000000","1.921","1.644726","sumOpenmp","8","auto","8192"
"10000000","1.915","1.644726","sumOpenmp","8","auto","16384"
"10000000","1.893","1.644726","sumOpenmp","8","auto","32768"
"10000000","1.908","1.644726","sumOpenmp","8","auto","65536"
"10000000","2.69","1.644727","sumOpenmp","16","static","64"
"10000000","1.525","1.644727","sumOpenmp","16","static","128"
"10000000","1.096","1.644727","sumOpenmp","16","static","256"
"10000000","1.073","1.644727","sumOpenmp","16","static","512"
"10000000","1.105","1.644727","sumOpenmp","16","static","1024"
"10000000","1.092","1.644727","sumOpenmp","16","static","2048"
"10000000","1.078","1.644727","sumOpenmp","16","static","4096"
"10000000","1.07","1.644727","sumOpenmp","16","static","8192"
"10000000","1.069","1.644727","sumOpenmp","16","static","16384"
"10000000","1.086","1.644727","sumOpenmp","16","static","32768"
"10000000","1.08","1.644727","sumOpenmp","16","static","65536"
"10000000","1.079","1.644727","sumOpenmp","16","dynamic","64"
"10000000","1.101","1.644727","sumOpenmp","16","dynamic","128"
"10000000","1.09","1.644727","sumOpenmp","16","dynamic","256"
"10000000","1.131","1.644727","sumOpenmp","16","dynamic","512"
"10000000","1.076","1.644727","sumOpenmp","16","dynamic","1024"
"10000000","1.085","1.644727","sumOpenmp","16","dynamic","2048"
"10000000","1.113","1.644727","sumOpenmp","16","dynamic","4096"
"10000000","1.086","1.644727","sumOpenmp","16","dynamic","8192"
"10000000","1.068","1.644727","sumOpenmp","16","dynamic","16384"
"10000000","1.07","1.644727","sumOpenmp","16","dynamic","32768"
"10000000","1.089","1.644727","sumOpenmp","16","dynamic","65536"
"10000000","1.1","1.644727","sumOpenmp","16","guided","64"
"10000000","1.089","1.644727","sumOpenmp","16","guided","128"
"10000000","1.093","1.644727","sumOpenmp","16","guided","256"
"10000000","1.099","1.644727","sumOpenmp","16","guided","512"
"10000000","1.099","1.644727","sumOpenmp","16","guided","1024"
"10000000","1.096","1.644727","sumOpenmp","16","guided","2048"
"10000000","1.092","1.644727","sumOpenmp","16","guided","4096"
"10000000","1.094","1.644727","sumOpenmp","16","guided","8192"
"10000000","1.095","1.644727","sumOpenmp","16","guided","16384"
"10000000","1.07","1.644727","sumOpenmp","16","guided","32768"
"10000000","1.079","1.644727","sumOpenmp","16","guided","65536"
"10000000","1.078","1.644727","sumOpenmp","16","auto","64"
"10000000","1.087","1.644727","sumOpenmp","16","auto","128"
"10000000","1.086","1.644727","sumOpenmp","16","auto","256"
"10000000","1.084","1.644727","sumOpenmp","16","auto","512"
"10000000","1.097","1.644727","sumOpenmp","16","auto","1024"
"10000000","1.093","1.644727","sumOpenmp","16","auto","2048"
"10000000","1.086","1.644727","sumOpenmp","16","auto","4096"
"10000000","1.092","1.644727","sumOpenmp","16","auto","8192"
"10000000","1.075","1.644727","sumOpenmp","16","auto","16384"
"10000000","1.07","1.644727","sumOpenmp","16","auto","32768"
"10000000","1.105","1.644727","sumOpenmp","16","auto","65536"
"10000000","1.111","1.644727","sumOpenmp","16","static","64"
"10000000","1.085","1.644727","sumOpenmp","16","static","128"
"10000000","1.079","1.644727","sumOpenmp","16","static","256"
"10000000","1.094","1.644727","sumOpenmp","16","static","512"
"10000000","1.09","1.644727","sumOpenmp","16","static","1024"
"10000000","1.087","1.644727","sumOpenmp","16","static","2048"
"10000000","1.093","1.644727","sumOpenmp","16","static","4096"
"10000000","1.093","1.644727","sumOpenmp","16","static","8192"
"10000000","1.082","1.644727","sumOpenmp","16","static","16384"
"10000000","1.092","1.644727","sumOpenmp","16","static","32768"
"10000000","1.069","1.644727","sumOpenmp","16","static","65536"
"10000000","1.096","1.644727","sumOpenmp","16","dynamic","64"
"10000000","1.083","1.644727","sumOpenmp","16","dynamic","128"
"10000000","1.088","1.644727","sumOpenmp","16","dynamic","256"
"10000000","1.116","1.644727","sumOpenmp","16","dynamic","512"
"10000000","1.109","1.644727","sumOpenmp","16","dynamic","1024"
"10000000","1.092","1.644727","sumOpenmp","16","dynamic","2048"
"10000000","1.085","1.644727","sumOpenmp","16","dynamic","4096"
"10000000","1.085","1.644727","sumOpenmp","16","dynamic","8192"
"10000000","1.102","1.644727","sumOpenmp","16","dynamic","16384"
"10000000","1.086","1.644727","sumOpenmp","16","dynamic","32768"
"10000000","1.087","1.644727","sumOpenmp","16","dynamic","65536"
"10000000","1.078","1.644727","sumOpenmp","16","guided","64"
"10000000","1.079","1.644727","sumOpenmp","16","guided","128"
"10000000","1.093","1.644727","sumOpenmp","16","guided","256"
"10000000","1.083","1.644727","sumOpenmp","16","guided","512"
"10000000","1.094","1.644727","sumOpenmp","16","guided","1024"
"10000000","1.083","1.644727","sumOpenmp","16","guided","2048"
"10000000","2.219","1.644727","sumOpenmp","16","guided","4096"
"10000000","1.916","1.644727","sumOpenmp","16","guided","8192"
"10000000","1.076","1.644727","sumOpenmp","16","guided","16384"
"10000000","1.103","1.644727","sumOpenmp","16","guided","32768"
"10000000","1.093","1.644727","sumOpenmp","16","guided","65536"
"10000000","1.086","1.644727","sumOpenmp","16","auto","64"
"10000000","1.071","1.644727","sumOpenmp","16","auto","128"
"10000000","1.104","1.644727","sumOpenmp","16","auto","256"
"10000000","1.077","1.644727","sumOpenmp","16","auto","512"
"10000000","1.083","1.644727","sumOpenmp","16","auto","1024"
"10000000","1.068","1.644727","sumOpenmp","16","auto","2048"
"10000000","1.076","1.644727","sumOpenmp","16","auto","4096"
"10000000","1.069","1.644727","sumOpenmp","16","auto","8192"
"10000000","1.069","1.644727","sumOpenmp","16","auto","16384"
"10000000","1.069","1.644727","sumOpenmp","16","auto","32768"
"10000000","1.087","1.644727","sumOpenmp","16","auto","65536"
"10000000","1.756","1.644728","sumOpenmp","32","static","64"
"10000000","1.234","1.644728","sumOpenmp","32","static","128"
"10000000","0.663","1.644728","sumOpenmp","32","static","256"
"10000000","0.673","1.644728","sumOpenmp","32","static","512"
"10000000","0.617","1.644728","sumOpenmp","32","static","1024"
"10000000","0.584","1.644728","sumOpenmp","32","static","2048"
"10000000","0.569","1.644728","sumOpenmp","32","static","4096"
"10000000","0.6","1.644728","sumOpenmp","32","static","8192"
"10000000","0.574","1.644728","sumOpenmp","32","static","16384"
"10000000","0.571","1.644728","sumOpenmp","32","static","32768"
"10000000","0.594","1.644728","sumOpenmp","32","static","65536"
"10000000","0.568","1.644728","sumOpenmp","32","dynamic","64"
"10000000","0.592","1.644728","sumOpenmp","32","dynamic","128"
"10000000","0.604","1.644728","sumOpenmp","32","dynamic","256"
"10000000","0.704","1.644728","sumOpenmp","32","dynamic","512"
"10000000","0.571","1.644728","sumOpenmp","32","dynamic","1024"
"10000000","0.581","1.644728","sumOpenmp","32","dynamic","2048"
"10000000","0.595","1.644728","sumOpenmp","32","dynamic","4096"
"10000000","0.572","1.644728","sumOpenmp","32","dynamic","8192"
"10000000","0.58","1.644728","sumOpenmp","32","dynamic","16384"
"10000000","0.594","1.644728","sumOpenmp","32","dynamic","32768"
"10000000","0.572","1.644728","sumOpenmp","32","dynamic","65536"
"10000000","0.588","1.644728","sumOpenmp","32","guided","64"
"10000000","0.58","1.644728","sumOpenmp","32","guided","128"
"10000000","0.57","1.644728","sumOpenmp","32","guided","256"
"10000000","0.57","1.644728","sumOpenmp","32","guided","512"
"10000000","0.567","1.644728","sumOpenmp","32","guided","1024"
"10000000","0.566","1.644728","sumOpenmp","32","guided","2048"
"10000000","0.605","1.644728","sumOpenmp","32","guided","4096"
"10000000","0.61","1.644728","sumOpenmp","32","guided","8192"
"10000000","0.55","1.644728","sumOpenmp","32","guided","16384"
"10000000","0.911","1.644728","sumOpenmp","32","guided","32768"
"10000000","0.687","1.644728","sumOpenmp","32","guided","65536"
"10000000","0.596","1.644728","sumOpenmp","32","auto","64"
"10000000","0.625","1.644728","sumOpenmp","32","auto","128"
"10000000","0.625","1.644728","sumOpenmp","32","auto","256"
"10000000","0.584","1.644728","sumOpenmp","32","auto","512"
"10000000","0.565","1.644728","sumOpenmp","32","auto","1024"
"10000000","0.569","1.644728","sumOpenmp","32","auto","2048"
"10000000","0.604","1.644728","sumOpenmp","32","auto","4096"
"10000000","0.576","1.644728","sumOpenmp","32","auto","8192"
"10000000","0.641","1.644728","sumOpenmp","32","auto","16384"
"10000000","0.642","1.644728","sumOpenmp","32","auto","32768"
"10000000","0.591","1.644728","sumOpenmp","32","auto","65536"
"10000000","26.83","1.64473","sumOpenmp","48","static","64"
"10000000","27.179","1.64473","sumOpenmp","48","static","128"
"10000000","25.982","1.64473","sumOpenmp","48","static","256"
"10000000","26.584","1.64473","sumOpenmp","48","static","512"
"10000000","28.387","1.64473","sumOpenmp","48","static","1024"
"10000000","25.981","1.64473","sumOpenmp","48","static","2048"
"10000000","24.784","1.64473","sumOpenmp","48","static","4096"
"10000000","25.784","1.64473","sumOpenmp","48","static","8192"
"10000000","25.384","1.64473","sumOpenmp","48","static","16384"
"10000000","26.385","1.64473","sumOpenmp","48","static","32768"
"10000000","25.986","1.64473","sumOpenmp","48","static","65536"
"10000000","25.979","1.64473","sumOpenmp","48","dynamic","64"
"10000000","25","1.64473","sumOpenmp","48","dynamic","128"
"10000000","25.994","1.64473","sumOpenmp","48","dynamic","256"
"10000000","25.384","1.64473","sumOpenmp","48","dynamic","512"
"10000000","28.784","1.64473","sumOpenmp","48","dynamic","1024"
"10000000","24.667","1.64473","sumOpenmp","48","dynamic","2048"
"10000000","28.187","1.64473","sumOpenmp","48","dynamic","4096"
"10000000","27.781","1.64473","sumOpenmp","48","dynamic","8192"
"10000000","27.923","1.64473","sumOpenmp","48","dynamic","16384"
"10000000","25.465","1.64473","sumOpenmp","48","dynamic","32768"
"10000000","23.47","1.64473","sumOpenmp","48","dynamic","65536"
"10000000","27.388","1.64473","sumOpenmp","48","guided","64"
"10000000","25.981","1.64473","sumOpenmp","48","guided","128"
"10000000","25.583","1.64473","sumOpenmp","48","guided","256"
"10000000","29.516","1.64473","sumOpenmp","48","guided","512"
"10000000","28.662","1.64473","sumOpenmp","48","guided","1024"
"10000000","25.593","1.64473","sumOpenmp","48","guided","2048"
"10000000","24.384","1.64473","sumOpenmp","48","guided","4096"
"10000000","25.582","1.64473","sumOpenmp","48","guided","8192"
"10000000","25.786","1.64473","sumOpenmp","48","guided","16384"
"10000000","25.784","1.64473","sumOpenmp","48","guided","32768"
"10000000","25.395","1.64473","sumOpenmp","48","guided","65536"
"10000000","25.585","1.64473","sumOpenmp","48","auto","64"
"10000000","26.184","1.64473","sumOpenmp","48","auto","128"
"10000000","29.315","1.64473","sumOpenmp","48","auto","256"
"10000000","24.655","1.64473","sumOpenmp","48","auto","512"
"10000000","26.186","1.64473","sumOpenmp","48","auto","1024"
"10000000","25.795","1.64473","sumOpenmp","48","auto","2048"
"10000000","22.871","1.64473","sumOpenmp","48","auto","4096"
"10000000","28.712","1.64473","sumOpenmp","48","auto","8192"
"10000000","25.877","1.64473","sumOpenmp","48","auto","16384"
"10000000","25.996","1.64473","sumOpenmp","48","auto","32768"
"10000000","28.913","1.64473","sumOpenmp","48","auto","65536"
"100000000","149.579","1.644725","sumSeq","0","","0"
"100000000","152.524","1.644725","sumOpenmp","1","static","64"
"100000000","150.47","1.644725","sumOpenmp","1","static","128"
"100000000","188.63","1.644725","sumOpenmp","1","static","256"
"100000000","147.822","1.644725","sumOpenmp","1","static","512"
"100000000","148.781","1.644725","sumOpenmp","1","static","1024"
"100000000","147.239","1.644725","sumOpenmp","1","static","2048"
"100000000","150.183","1.644725","sumOpenmp","1","static","4096"
"100000000","149.742","1.644725","sumOpenmp","1","static","8192"
"100000000","147.612","1.644725","sumOpenmp","1","static","16384"
"100000000","149.086","1.644725","sumOpenmp","1","static","32768"
"100000000","147.069","1.644725","sumOpenmp","1","static","65536"
"100000000","176.794","1.644725","sumOpenmp","1","dynamic","64"
"100000000","148.408","1.644725","sumOpenmp","1","dynamic","128"
"100000000","150.857","1.644725","sumOpenmp","1","dynamic","256"
"100000000","150.59","1.644725","sumOpenmp","1","dynamic","512"
"100000000","151.178","1.644725","sumOpenmp","1","dynamic","1024"
"100000000","151.919","1.644725","sumOpenmp","1","dynamic","2048"
"100000000","151.537","1.644725","sumOpenmp","1","dynamic","4096"
"100000000","149.672","1.644725","sumOpenmp","1","dynamic","8192"
"100000000","148.149","1.644725","sumOpenmp","1","dynamic","16384"
"100000000","151.383","1.644725","sumOpenmp","1","dynamic","32768"
"100000000","149.177","1.644725","sumOpenmp","1","dynamic","65536"
"100000000","148.49","1.644725","sumOpenmp","1","guided","64"
"100000000","179.755","1.644725","sumOpenmp","1","guided","128"
"100000000","150.053","1.644725","sumOpenmp","1","guided","256"
"100000000","148.817","1.644725","sumOpenmp","1","guided","512"
"100000000","150.105","1.644725","sumOpenmp","1","guided","1024"
"100000000","151.819","1.644725","sumOpenmp","1","guided","2048"
"100000000","152.147","1.644725","sumOpenmp","1","guided","4096"
"100000000","153.742","1.644725","sumOpenmp","1","guided","8192"
"100000000","145.73","1.644725","sumOpenmp","1","guided","16384"
"100000000","145.766","1.644725","sumOpenmp","1","guided","32768"
"100000000","145.736","1.644725","sumOpenmp","1","guided","65536"
"100000000","145.756","1.644725","sumOpenmp","1","auto","64"
"100000000","147.078","1.644725","sumOpenmp","1","auto","128"
"100000000","195.19","1.644725","sumOpenmp","1","auto","256"
"100000000","164.206","1.644725","sumOpenmp","1","auto","512"
"100000000","154.977","1.644725","sumOpenmp","1","auto","1024"
"100000000","145.27","1.644725","sumOpenmp","1","auto","2048"
"100000000","164.261","1.644725","sumOpenmp","1","auto","4096"
"100000000","154.696","1.644725","sumOpenmp","1","auto","8192"
"100000000","146.197","1.644725","sumOpenmp","1","auto","16384"
"100000000","145.304","1.644725","sumOpenmp","1","auto","32768"
"100000000","164.291","1.644725","sumOpenmp","1","auto","65536"
"100000000","75.494","1.644725","sumOpenmp","2","static","64"
"100000000","72.872","1.644725","sumOpenmp","2","static","128"
"100000000","74.777","1.644725","sumOpenmp","2","static","256"
"100000000","75.298","1.644725","sumOpenmp","2","static","512"
"100000000","74.004","1.644725","sumOpenmp","2","static","1024"
"100000000","72.909","1.644725","sumOpenmp","2","static","2048"
"100000000","72.882","1.644725","sumOpenmp","2","static","4096"
"100000000","82.227","1.644725","sumOpenmp","2","static","8192"
"100000000","73.001","1.644725","sumOpenmp","2","static","16384"
"100000000","72.893","1.644725","sumOpenmp","2","static","32768"
"100000000","74.476","1.644725","sumOpenmp","2","static","65536"
"100000000","73.254","1.644725","sumOpenmp","2","dynamic","64"
"100000000","73.807","1.644725","sumOpenmp","2","dynamic","128"
"100000000","72.903","1.644725","sumOpenmp","2","dynamic","256"
"100000000","72.977","1.644725","sumOpenmp","2","dynamic","512"
"100000000","88.525","1.644725","sumOpenmp","2","dynamic","1024"
"100000000","72.922","1.644725","sumOpenmp","2","dynamic","2048"
"100000000","72.877","1.644725","sumOpenmp","2","dynamic","4096"
"100000000","72.915","1.644725","sumOpenmp","2","dynamic","8192"
"100000000","72.92","1.644725","sumOpenmp","2","dynamic","16384"
"100000000","72.899","1.644725","sumOpenmp","2","dynamic","32768"
"100000000","72.891","1.644725","sumOpenmp","2","dynamic","65536"
"100000000","72.865","1.644725","sumOpenmp","2","guided","64"
"100000000","84.926","1.644725","sumOpenmp","2","guided","128"
"100000000","72.873","1.644725","sumOpenmp","2","guided","256"
"100000000","74.365","1.644725","sumOpenmp","2","guided","512"
"100000000","74.188","1.644725","sumOpenmp","2","guided","1024"
"100000000","73.179","1.644725","sumOpenmp","2","guided","2048"
"100000000","72.844","1.644725","sumOpenmp","2","guided","4096"
"100000000","72.838","1.644725","sumOpenmp","2","guided","8192"
"100000000","72.838","1.644725","sumOpenmp","2","guided","16384"
"100000000","72.974","1.644725","sumOpenmp","2","guided","32768"
"100000000","72.862","1.644725","sumOpenmp","2","guided","65536"
"100000000","72.82","1.644725","sumOpenmp","2","auto","64"
"100000000","72.866","1.644725","sumOpenmp","2","auto","128"
"100000000","72.846","1.644725","sumOpenmp","2","auto","256"
"100000000","87.77","1.644725","sumOpenmp","2","auto","512"
"100000000","72.87","1.644725","sumOpenmp","2","auto","1024"
"100000000","72.825","1.644725","sumOpenmp","2","auto","2048"
"100000000","72.878","1.644725","sumOpenmp","2","auto","4096"
"100000000","73.169","1.644725","sumOpenmp","2","auto","8192"
"100000000","74.664","1.644725","sumOpenmp","2","auto","16384"
"100000000","73.233","1.644725","sumOpenmp","2","auto","32768"
"100000000","72.864","1.644725","sumOpenmp","2","auto","65536"
"100000000","72.822","1.644725","sumOpenmp","2","static","64"
"100000000","72.888","1.644725","sumOpenmp","2","static","128"
"100000000","72.887","1.644725","sumOpenmp","2","static","256"
"100000000","73.027","1.644725","sumOpenmp","2","static","512"
"100000000","82.307","1.644725","sumOpenmp","2","static","1024"
"100000000","72.871","1.644725","sumOpenmp","2","static","2048"
"100000000","72.838","1.644725","sumOpenmp","2","static","4096"
"100000000","72.835","1.644725","sumOpenmp","2","static","8192"
"100000000","72.839","1.644725","sumOpenmp","2","static","16384"
"100000000","72.866","1.644725","sumOpenmp","2","static","32768"
"100000000","72.871","1.644725","sumOpenmp","2","static","65536"
"100000000","72.849","1.644725","sumOpenmp","2","dynamic","64"
"100000000","73.241","1.644725","sumOpenmp","2","dynamic","128"
"100000000","73.696","1.644725","sumOpenmp","2","dynamic","256"
"100000000","74.279","1.644725","sumOpenmp","2","dynamic","512"
"100000000","73.577","1.644725","sumOpenmp","2","dynamic","1024"
"100000000","72.841","1.644725","sumOpenmp","2","dynamic","2048"
"100000000","72.845","1.644725","sumOpenmp","2","dynamic","4096"
"100000000","72.883","1.644725","sumOpenmp","2","dynamic","8192"
"100000000","72.852","1.644725","sumOpenmp","2","dynamic","16384"
"100000000","72.869","1.644725","sumOpenmp","2","dynamic","32768"
"100000000","72.889","1.644725","sumOpenmp","2","dynamic","65536"
"100000000","72.851","1.644725","sumOpenmp","2","guided","64"
"100000000","72.878","1.644725","sumOpenmp","2","guided","128"
"100000000","79.276","1.644725","sumOpenmp","2","guided","256"
"100000000","81.301","1.644725","sumOpenmp","2","guided","512"
"100000000","72.862","1.644725","sumOpenmp","2","guided","1024"
"100000000","73.391","1.644725","sumOpenmp","2","guided","2048"
"100000000","73.702","1.644725","sumOpenmp","2","guided","4096"
"100000000","72.927","1.644725","sumOpenmp","2","guided","8192"
"100000000","73.083","1.644725","sumOpenmp","2","guided","16384"
"100000000","72.829","1.644725","sumOpenmp","2","guided","32768"
"100000000","72.838","1.644725","sumOpenmp","2","guided","65536"
"100000000","72.832","1.644725","sumOpenmp","2","auto","64"
"100000000","73.15","1.644725","sumOpenmp","2","auto","128"
"100000000","72.939","1.644725","sumOpenmp","2","auto","256"
"100000000","72.941","1.644725","sumOpenmp","2","auto","512"
"100000000","72.86","1.644725","sumOpenmp","2","auto","1024"
"100000000","72.817","1.644725","sumOpenmp","2","auto","2048"
"100000000","72.857","1.644725","sumOpenmp","2","auto","4096"
"100000000","72.888","1.644725","sumOpenmp","2","auto","8192"
"100000000","73.008","1.644725","sumOpenmp","2","auto","16384"
"100000000","72.906","1.644725","sumOpenmp","2","auto","32768"
"100000000","73.144","1.644725","sumOpenmp","2","auto","65536"
"100000000","40.954","1.644725","sumOpenmp","4","static","64"
"100000000","38.165","1.644725","sumOpenmp","4","static","128"
"100000000","46.669","1.644725","sumOpenmp","4","static","256"
"100000000","38.289","1.644725","sumOpenmp","4","static","512"
"100000000","38.147","1.644725","sumOpenmp","4","static","1024"
"100000000","38.084","1.644725","sumOpenmp","4","static","2048"
"100000000","38.14","1.644725","sumOpenmp","4","static","4096"
"100000000","38.216","1.644725","sumOpenmp","4","static","8192"
"100000000","38.201","1.644725","sumOpenmp","4","static","16384"
"100000000","38.22","1.644725","sumOpenmp","4","static","32768"
"100000000","38.248","1.644725","sumOpenmp","4","static","65536"
"100000000","38.212","1.644725","sumOpenmp","4","dynamic","64"
"100000000","44.85","1.644725","sumOpenmp","4","dynamic","128"
"100000000","40.188","1.644725","sumOpenmp","4","dynamic","256"
"100000000","38.157","1.644725","sumOpenmp","4","dynamic","512"
"100000000","46.067","1.644725","sumOpenmp","4","dynamic","1024"
"100000000","38.091","1.644725","sumOpenmp","4","dynamic","2048"
"100000000","38.184","1.644725","sumOpenmp","4","dynamic","4096"
"100000000","73.617","1.644725","sumOpenmp","4","dynamic","8192"
"100000000","37.683","1.644725","sumOpenmp","4","dynamic","16384"
"100000000","45.301","1.644725","sumOpenmp","4","dynamic","32768"
"100000000","37.678","1.644725","sumOpenmp","4","dynamic","65536"
"100000000","42.686","1.644725","sumOpenmp","4","guided","64"
"100000000","41.326","1.644725","sumOpenmp","4","guided","128"
"100000000","37.681","1.644725","sumOpenmp","4","guided","256"
"100000000","37.667","1.644725","sumOpenmp","4","guided","512"
"100000000","37.678","1.644725","sumOpenmp","4","guided","1024"
"100000000","45.284","1.644725","sumOpenmp","4","guided","2048"
"100000000","38.767","1.644725","sumOpenmp","4","guided","4096"
"100000000","38.488","1.644725","sumOpenmp","4","guided","8192"
"100000000","37.647","1.644725","sumOpenmp","4","guided","16384"
"100000000","38.095","1.644725","sumOpenmp","4","guided","32768"
"100000000","37.785","1.644725","sumOpenmp","4","guided","65536"
"100000000","37.688","1.644725","sumOpenmp","4","auto","64"
"100000000","37.68","1.644725","sumOpenmp","4","auto","128"
"100000000","46.26","1.644725","sumOpenmp","4","auto","256"
"100000000","37.672","1.644725","sumOpenmp","4","auto","512"
"100000000","37.676","1.644725","sumOpenmp","4","auto","1024"
"100000000","37.674","1.644725","sumOpenmp","4","auto","2048"
"100000000","37.68","1.644725","sumOpenmp","4","auto","4096"
"100000000","37.682","1.644725","sumOpenmp","4","auto","8192"
"100000000","37.683","1.644725","sumOpenmp","4","auto","16384"
"100000000","37.683","1.644725","sumOpenmp","4","auto","32768"
"100000000","45.667","1.644725","sumOpenmp","4","auto","65536"
"100000000","21.63","1.644725","sumOpenmp","8","static","64"
"100000000","19.334","1.644725","sumOpenmp","8","static","128"
"100000000","19.27","1.644725","sumOpenmp","8","static","256"
"100000000","19.237","1.644725","sumOpenmp","8","static","512"
"100000000","19.306","1.644725","sumOpenmp","8","static","1024"
"100000000","19.257","1.644725","sumOpenmp","8","static","2048"
"100000000","19.315","1.644725","sumOpenmp","8","static","4096"
"100000000","19.318","1.644725","sumOpenmp","8","static","8192"
"100000000","19.25","1.644725","sumOpenmp","8","static","16384"
"100000000","19.243","1.644725","sumOpenmp","8","static","32768"
"100000000","19.267","1.644725","sumOpenmp","8","static","65536"
"100000000","19.291","1.644725","sumOpenmp","8","dynamic","64"
"100000000","19.26","1.644725","sumOpenmp","8","dynamic","128"
"100000000","19.863","1.644725","sumOpenmp","8","dynamic","256"
"100000000","19.246","1.644725","sumOpenmp","8","dynamic","512"
"100000000","23.925","1.644725","sumOpenmp","8","dynamic","1024"
"100000000","19.182","1.644725","sumOpenmp","8","dynamic","2048"
"100000000","19.167","1.644725","sumOpenmp","8","dynamic","4096"
"100000000","19.277","1.644725","sumOpenmp","8","dynamic","8192"
"100000000","19.357","1.644725","sumOpenmp","8","dynamic","16384"
"100000000","24.578","1.644725","sumOpenmp","8","dynamic","32768"
"100000000","19.369","1.644725","sumOpenmp","8","dynamic","65536"
"100000000","19.269","1.644725","sumOpenmp","8","guided","64"
"100000000","19.292","1.644725","sumOpenmp","8","guided","128"
"100000000","19.311","1.644725","sumOpenmp","8","guided","256"
"100000000","25.552","1.644725","sumOpenmp","8","guided","512"
"100000000","19.325","1.644725","sumOpenmp","8","guided","1024"
"100000000","20.25","1.644725","sumOpenmp","8","guided","2048"
"100000000","21.739","1.644725","sumOpenmp","8","guided","4096"
"100000000","20.341","1.644725","sumOpenmp","8","guided","8192"
"100000000","25.012","1.644725","sumOpenmp","8","guided","16384"
"100000000","19.304","1.644725","sumOpenmp","8","guided","32768"
"100000000","19.296","1.644725","sumOpenmp","8","guided","65536"
"100000000","19.189","1.644725","sumOpenmp","8","auto","64"
"100000000","19.236","1.644725","sumOpenmp","8","auto","128"
"100000000","21.83","1.644725","sumOpenmp","8","auto","256"
"100000000","24.878","1.644725","sumOpenmp","8","auto","512"
"100000000","19.308","1.644725","sumOpenmp","8","auto","1024"
"100000000","19.778","1.644725","sumOpenmp","8","auto","2048"
"100000000","19.292","1.644725","sumOpenmp","8","auto","4096"
"100000000","23.607","1.644725","sumOpenmp","8","auto","8192"
"100000000","19.259","1.644725","sumOpenmp","8","auto","16384"
"100000000","19.317","1.644725","sumOpenmp","8","auto","32768"
"100000000","19.321","1.644725","sumOpenmp","8","auto","65536"
"100000000","12.877","1.644725","sumOpenmp","16","static","64"
"100000000","13.149","1.644725","sumOpenmp","16","static","128"
"100000000","12.744","1.644725","sumOpenmp","16","static","256"
"100000000","11.622","1.644725","sumOpenmp","16","static","512"
"100000000","10.743","1.644725","sumOpenmp","16","static","1024"
"100000000","12.747","1.644725","sumOpenmp","16","static","2048"
"100000000","13.92","1.644725","sumOpenmp","16","static","4096"
"100000000","16.655","1.644725","sumOpenmp","16","static","8192"
"100000000","14.382","1.644725","sumOpenmp","16","static","16384"
"100000000","13.578","1.644725","sumOpenmp","16","static","32768"
"100000000","12.739","1.644725","sumOpenmp","16","static","65536"
"100000000","13.577","1.644725","sumOpenmp","16","dynamic","64"
"100000000","13.994","1.644725","sumOpenmp","16","dynamic","128"
"100000000","13.772","1.644725","sumOpenmp","16","dynamic","256"
"100000000","14.376","1.644725","sumOpenmp","16","dynamic","512"
"100000000","14.252","1.644725","sumOpenmp","16","dynamic","1024"
"100000000","11.875","1.644725","sumOpenmp","16","dynamic","2048"
"100000000","10.741","1.644725","sumOpenmp","16","dynamic","4096"
"100000000","12.302","1.644725","sumOpenmp","16","dynamic","8192"
"100000000","11.123","1.644725","sumOpenmp","16","dynamic","16384"
"100000000","13.859","1.644725","sumOpenmp","16","dynamic","32768"
"100000000","14.826","1.644725","sumOpenmp","16","dynamic","65536"
"100000000","13.296","1.644725","sumOpenmp","16","guided","64"
"100000000","11.638","1.644725","sumOpenmp","16","guided","128"
"100000000","15.474","1.644725","sumOpenmp","16","guided","256"
"100000000","13.474","1.644725","sumOpenmp","16","guided","512"
"100000000","14.118","1.644725","sumOpenmp","16","guided","1024"
"100000000","13.56","1.644725","sumOpenmp","16","guided","2048"
"100000000","14.285","1.644725","sumOpenmp","16","guided","4096"
"100000000","14.153","1.644725","sumOpenmp","16","guided","8192"
"100000000","13.119","1.644725","sumOpenmp","16","guided","16384"
"100000000","14.095","1.644725","sumOpenmp","16","guided","32768"
"100000000","13.936","1.644725","sumOpenmp","16","guided","65536"
